area,perimetro,excentricidade,solidez,extensao,diam_eq,circularidade,hu1,hu2,hu3,hu4,hu5,hu6,hu7,media_B,std_B,media_G,std_G,media_R,std_R,contraste,homogeneidade,energia,correlacao
66181.0,1244.780879378743,0.45885294678959293,0.9628007797724694,0.6820533432269766,290.28307961387935,0.5367318554940906,0.7889711936964149,3.3980907622401144,3.862884231750487,6.041974100299811,-9.959093710549181,-7.883333798265108,-9.990372804926062,44.23508263089519,25.014239168009592,45.35130970724191,20.82165276643343,153.34366597178163,29.683353030961058,65.29613010618169,0.3936861525879165,0.10579104884812596,0.9924761486180262
12079.0,422.3746750430836,0.5566223312986296,0.9798815608014927,0.7286601918320564,124.01395268620395,0.8508345243566277,0.7858611926436839,3.0385968156906076,4.0069844789238696,5.6831537740695435,-9.994118633834475,-8.258313038905717,9.887396482148178,93.36294395231394,39.995265111880066,147.1074592267572,55.73364604163958,215.72009272290754,36.97110637564559,32.06952554744525,0.35864590604384755,0.06464035250845926,0.9952320811885496
79499.0,1861.1383104791234,0.32155204024706324,0.9468450013101165,0.7345714945714946,318.1529043823122,0.28841260153711173,0.7967113376040407,4.285237630153107,4.885117124755918,7.722293353699311,-9.999988317417996,-9.718462523371036,-9.99996113726733,75.14684461439766,32.67703702508261,171.20985169624774,31.306372074892746,155.2609718361237,31.690211350377513,42.703453453453456,0.37100720660727593,0.08274596912146508,0.992208404588278
41079.0,839.4772721475249,0.4494913427959939,0.9707675583703563,0.6956764720825077,228.69938184913346,0.7325071052277989,0.7880771457333143,3.465971340439395,3.664173340178062,5.9472651346177425,-9.930013545861785,-7.678522376615213,9.989434095780862,74.73376594012842,33.09683751199366,85.03154110518223,41.15913244686486,171.60477525549425,38.022094208416746,57.267455701799136,0.31962001937070317,0.11652393727555575,0.9932865470553512
11866.0,458.2741699796952,0.29371432324693864,0.9804180781624391,0.7845289256198347,122.91566392379549,0.7100083382143348,0.7975120549868993,4.2684897487083076,6.137654026731778,8.808462221671348,-9.999999794705804,-9.958427208103153,9.99999998979017,83.83338951626496,32.045775149956086,193.71995617731335,32.53379838903179,176.74473285016012,34.60104395868385,36.95186666666667,0.3857922567339996,0.06777136399525818,0.989966133962622
78295.0,1088.3128419472075,0.20693973681347294,0.9865552783447997,0.7413176033934252,315.734524806901,0.8306850315919879,0.7956266176221684,4.907430518998235,4.332441207419041,7.0736581320475445,-9.999320053411704,-9.407581493898183,9.99975009154686,85.67945149510993,27.484584662703355,177.46085391077858,23.98626708415024,150.62923571921044,25.04497381540844,42.54350675252151,0.42174309004828353,0.13609550206168364,0.992736058516015
70927.0,1380.319984622144,0.4465532128546149,0.9605628461923915,0.7263092141642944,300.5113328801942,0.46780181577269386,0.7909430141114882,3.4828351726202564,4.4448958483843315,6.119391867720411,-9.983745918268628,-7.888881907865977,9.995292501203359,93.3571817837172,26.80436905852409,173.1495355890437,20.295325892378493,159.16407212586486,23.17293293760672,26.447719334292174,0.439408641855581,0.08319865960428155,0.9939139109538632
50693.0,886.4478348960021,0.24081548159355676,0.9885723200530432,0.7646695025190816,254.05576600671674,0.8106837919567876,0.7966736099296208,4.6678340313713536,4.402213040562113,7.458524215983793,-9.999932919383285,-9.860730447273243,9.999836657946096,71.9080285124742,33.37411669317478,106.19373475895704,55.3844345130737,182.8383042581129,30.636095793371,33.441703390728875,0.39298327473522404,0.09922423093335597,0.995733829154157
68877.0,1459.5504320004434,0.4486118978995245,0.9149563623321245,0.7191918137203718,296.13665785026313,0.4062991139053908,0.7888521321727976,3.318046188573115,4.238917243489778,5.895135169095813,-9.955084121852824,-7.562071962194665,9.997689070039298,76.2317749925557,35.14560375292817,92.30249587179557,43.81837026360543,181.30888443734605,31.84329353610317,19.300340438904307,0.3607001408747365,0.0722559202119346,0.997096543778673
67254.0,1352.337228564847,0.3930246622290109,0.9639662882696939,0.7549673334680407,292.6268141193124,0.46212341681741465,0.7962803293744296,3.728268521125486,5.4348101973839364,8.147956552477208,-9.999997155754002,-9.883035235978681,9.99999602359288,65.76164986469206,21.28470945033575,178.7913878728403,25.772658418667667,139.45734082731138,23.387734581767116,25.128136685137637,0.44751003430991065,0.05483792958694488,0.994178705103019
